"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"1074375263180476416","","","2018-12-16 18:46:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1. ""Feminazi"" é um termo muito incorreto pois as ""feminazis"" são degeneradas  de acordo com os padrões nazis, e seriam queimadas no fogo do inferno,  não? Que tal usar um termo mais apropriado? kkkkkkkkk","","","",""
"1074367020236488704","1074320771844071424","727130698021261313","2018-12-16 18:13:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@alexandregarcia E o nome dele é Lutero?","","","",""
"1074365101694685185","","","2018-12-16 18:06:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @alexandregarcia: Aqui em casa, o presépio de Natal não tem ovelhas, mas um pastor. https://t.co/28y28x1DOE","1074320771844071424","727130698021261313","2018-12-16 15:10:06 +0000","https://twitter.com/alexandregarcia/status/1074320771844071424/photo/1,https://twitter.com/alexandregarcia/status/1074320771844071424/photo/1"
"1074364507621875713","","","2018-12-16 18:03:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Estrela Humana, estrela animal. Animais tem rabo!","","","",""
"1074363845228093441","","","2018-12-16 18:01:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DaniloGentili: A próxima vez que ver um jornalista crucificando alguém na manchete do jornal por causa de piadinha ou de opinião lembre…","1073684517330800643","14213711","2018-12-14 21:01:51 +0000","https://twitter.com/DaniloGentili/status/1073684517330800643/photo/1"
"1074362227434684417","","","2018-12-16 17:54:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eu não lembro muito bem porque eu não era nascido. Mas às vezes lembro.","","","",""
"1071802274907914240","","","2018-12-09 16:22:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mudaram o sexo do Shun. Mudaram a final da Libertadores da AMÉRICA para a Europa. E o Brexit. Bomba. Fim. Não. Bob. Salada de frutas.","","","",""
"1071789834459598849","","","2018-12-09 15:33:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Parece que o mundo está um pouco agitado hoje.","","","",""
"1067844423000776706","","","2018-11-28 18:15:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1, 2, 3, repita! 1, 2, 3, repita! 1, 2, 3, repita! 1, 2, 3, repita! 1, 2, 3, repita! 1, 2, 3, repita! 1, 2, 3, repita!","","","",""
"1067843701098143749","","","2018-11-28 18:12:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Atom e auto-cad. Curso e chupeta. Sorrisos e drogas. Vontades e promiscuidade. Inveja e prepotência. Mulher e jogos.","","","",""
"1067842309302231041","","","2018-11-28 18:07:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tu, oh rosa, que inflama teu coração de orgulho e diz: ""nada é mais linda que eu"" - mal sabe que em uma semana tu terás murchado e só os espinhos continuarão aí de recordação. Muitas crescerão no teu lugar, com a mesma arrogância que tu tens! Hipócrita!","","","",""
"1067499102596972545","","","2018-11-27 19:23:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","E o Senhor disse a Bartolomeu:
 - Tudo o que desejares, conseguireis. Mas para isso, os que vos cerca devem desejar também o mesmo. Mas, nenhum deve desejar mais do que você.","","","",""
"1066681413100072960","","","2018-11-25 13:14:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Você, Efialtes, que viva para sempre!","","","",""
"1066680584808873985","","","2018-11-25 13:10:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Querem meu coração no lado direito. Mas quando olho para baixo, lá ele bate à esquerda.","","","",""
"1066678503603666944","","","2018-11-25 13:02:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ele criou a realidade. Sua vida só existe nos pensamentos dele. Quando ele morrer, sua vida acaba. Você vai duvidar. Ele projetou você para isso.","","","",""
"1066676226830598145","","","2018-11-25 12:53:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Imagine there's no countries
It isn't hard to do
Nothing to kill or die for
And no religion too

Imagine all the people
Living life in peace

NOOOOOOOOOOOOOOOOOOOOOOOOOOOOO!!!","","","",""
"1066674692067598338","","","2018-11-25 12:47:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Narcisista empata do bem, santo maligno do Céu. Você Tubo. Amém.","","","",""
"1066672916484497408","","","2018-11-25 12:40:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lara desenhou um cifrão na areia.","","","",""
"1066671277967110144","","","2018-11-25 12:33:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","/*---------------------------------------------------------  
*  Here is a block comment that draws attention  
*  to itself.  
*---------------------------------------------------------*/","","","",""
"1066668552751587328","","","2018-11-25 12:22:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cidão é programador experiente, criou 7 classes para gerar um resultado.
João é um noob, criou uma função de 250 caracteres para gerar o mesmo resultado. Cidão se formou em Marte. João viu tudo.","","","",""
"1066258427289182208","","","2018-11-24 09:13:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","\r","","","",""
"1066075926264467457","","","2018-11-23 21:08:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hi, Ava!

https://t.co/JZzqUDAs7p","","","","https://www.youtube.com/watch?v=zKeOZOrbjIE"
"1065750094077673473","","","2018-11-22 23:33:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/gewpH2lR1V","","","","https://www.youtube.com/watch?v=UwLMzFhYark"
"1063884478815395841","","","2018-11-17 20:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Se quiser um clima melhor, venha para o Sul. Não vá para o Norte, lá eles também tem machados.","","","",""
"1063733048364154880","","","2018-11-17 09:58:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nunca mexa com a XIII. Eles jogavam UT98. https://t.co/OwBLvHBag1","","","","https://www.youtube.com/watch?v=lpHI6jVQvaA"
"1063730714435338246","","","2018-11-17 09:49:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Acho que meu sobrinho está ficando apenas bom nesses negócios de informática. https://t.co/r9zH3lUVY4","","","","https://twitter.com/natanfelles/status/1063730714435338246/photo/1"
"1063695092861542400","","","2018-11-17 07:27:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bom dia! Hoje é dia de praia com a Lara.","","","",""
"1063311003377643520","","","2018-11-16 06:01:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Está tudo conectado, você não acha? https://t.co/pPLyhCw3lt","","","","https://youtu.be/qo6PsHqcf-4?t=75"
"1062131459111174144","","","2018-11-12 23:54:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/LnAs60eyYT","","","","https://www.youtube.com/watch?v=xBCqAU4HB5o"
"1061313246047715328","","","2018-11-10 17:42:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Você não chegou aqui por acaso. Eu que te trouxe. Não adianta negar.","","","",""
"1061312856761815047","","","2018-11-10 17:41:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ragnar não acredita muito nem no que pensa. Ele acredita no que você diz?","","","",""
"1061312409531490305","","","2018-11-10 17:39:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Saudades de Atlântida.","","","",""
"1061312107105435649","","","2018-11-10 17:38:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Saudades de Sapiranga!","","","",""
"1061311645933289472","","","2018-11-10 17:36:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A aranha tá sugando ela. Game over!","","","",""
"1061306178687434752","","","2018-11-10 17:14:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Caramba! Tô vendo uma aranha enteando uma mosca viva. Hahah. Zunindo. Zunindo.","","","",""
"1061305126051287041","","","2018-11-10 17:10:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RetroWamb: https://t.co/cj6Zk3gHFb","1061273365116346368","1033363553997213696","2018-11-10 15:04:22 +0000","https://twitter.com/RetroWamb/status/1061273365116346368/photo/1,https://twitter.com/RetroWamb/status/1061273365116346368/photo/1,https://twitter.com/RetroWamb/status/1061273365116346368/photo/1,https://twitter.com/RetroWamb/status/1061273365116346368/photo/1"
"1060194238368018432","","","2018-11-07 15:36:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/0MJadzxJtr","","","","https://www.youtube.com/playlist?list=UUT5RMcRGa32Th0AZ0Dxxviw"
"1059599939360223232","","","2018-11-06 00:14:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/HMy8I0xOCD","","","","https://twitter.com/natanfelles/status/1059599939360223232/photo/1"
"1059598486667231232","","","2018-11-06 00:09:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/tnJ4964EA0","","","","https://www.youtube.com/watch?v=WlCbmuZY7lQ"
"1059597611127181318","","","2018-11-06 00:05:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Antes um escravo leal, que tu diga ""vá e faça"" e ele faz do que um livre  que tu pague tudo o que ele quiser e, mesmo assim, não faz o que foi  ordenado!","","","",""
"1059596220509896704","","","2018-11-05 23:59:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","João é esquizofrênico. Ele tem Revelações. Ele vê o fim dos tempos.","","","",""
"1059595909095481345","","","2018-11-05 23:58:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Até da galinha que chocou o ovo do João o Pedro tem inveja.","","","",""
"1059593542455255043","","","2018-11-05 23:49:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vontade de comer a Carina e Blade, o Caçador de Vampiros, para impressionar. Valorize-me! - porque tu não gosta do que eu quero que tu demonstre gostar? - Porque eu sou seu deus. Um mendigo que não pede esmolas!","","","",""
"1059590255521734656","","","2018-11-05 23:36:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#APiorCoisaDesseAnoFoi essa hashtag.","","","",""
"1059588844671168513","","","2018-11-05 23:30:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LIVRE ARBÍTRIO","","","",""
"1059588780280164352","","","2018-11-05 23:30:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DESTINO","","","",""
"1059588446216445952","","","2018-11-05 23:29:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A denied disse: Quer um mundo perfeito? Então morre! - desde aquele dia essa ideia me fascinou. Mas, ao menos sei o que fazer quando ela desejar algo melhor.","","","",""
"1059587824402468864","","","2018-11-05 23:26:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Agora vamos construir um Império. Nele as pessoas irão se ajudar com bom grado. Não haverá fome, nem dor, nem deus. Por isso não sobrará pedra sobre pedra.","","","",""
"1059586885771771904","","","2018-11-05 23:22:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Se deus estava com ele, quem se importa se ele atirou pelas costas? O deus invisível, que tudo sabe, eu acho que não, provou seu poder e fim. Ética, dignidade, justiça - foda-se - que seja feita a vossa vontade. Amém!","","","",""
"1059584503637774336","","","2018-11-05 23:13:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alimento. Ouro. Moeda. Papel. Números em um computador.","","","",""
"1059582270485524481","","","2018-11-05 23:04:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Angélica sempre dizia que comer é a melhor coisa dessa vida.","","","",""
"1059581001716908033","","","2018-11-05 22:59:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","João acha que sou um Nazi porque votei no Bolsonaro.
Mas, ei, João! No segundo turno eu nem votei e Bolsonaro venceu com 57.797.277 votos! - HAHAHAHAHA!","","","",""
"1059579553025269760","","","2018-11-05 22:53:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Um livro grande. Imponente. Com estórias chulas e sagradas. Cheias de vermes nas pétalas das rosas!","","","",""
"1059569107308306432","","","2018-11-05 22:12:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eu sou um tolo. Mas Deus me ensina até quando cita a importância do Homem Formiga. Missão paga, mal cumprida. Resultado capaz de mudar uma vida.","","","",""
"1059185595019337729","","","2018-11-04 20:48:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Coisas estranhas acontecem na floresta.","","","",""
"1059114189103468544","","","2018-11-04 16:04:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","O que estou vendo na imagem? Estou vendo um monte de manchas abstratas, sem sentido nenhum. Mas, se quiser, posso criar algo: aqui parece uma mulher nua, aqui um rosto, aqui sei lá, me ajuda aí... Agora vai ali na janela, olha para as nuvens e me diz o que você viu, doutora!","","","",""
"1059037668087132161","","","2018-11-04 11:00:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","É isso aí, cara. Não desista. Nós acreditamos em Deus.","","","",""
"1059035991296614400","","","2018-11-04 10:53:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @_apandah_: https://t.co/pU8IRJNte8","1058746467551244290","3959826687","2018-11-03 15:43:23 +0000","https://twitter.com/_apandah_/status/1058746467551244290/photo/1,https://twitter.com/_apandah_/status/1058746467551244290/photo/1"
"1058791675752054784","","","2018-11-03 18:43:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","O que começa em Roma acaba em Roma. Não. Sim. Não. Tu sabe.","","","",""
"1058789240551686144","","","2018-11-03 18:33:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Within a blink of an eye","","","",""
"1058787989835448320","","","2018-11-03 18:28:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You can’t stop an idea. https://t.co/ahBcyMH1Mv","","","","https://twitter.com/natanfelles/status/1058787989835448320/photo/1"
"1058729019145887744","","","2018-11-03 14:34:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/q4EMf9cQOP","","","","https://www.youtube.com/playlist?list=UUUUDZjVXy3yL-NlUUC4sNaw"
"1056694195342245888","","","2018-10-28 23:48:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/IqsgeauVTZ","","","","https://www.youtube.com/watch?v=X7iXiqOqKlA"
"1055207295636987928","","","2018-10-24 21:19:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/PK8nwAVmFb","","","","https://www.youtube.com/watch?v=_J7csNwXm0Y"
"1055134094810628098","","","2018-10-24 16:29:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/K4Db4RwlEh","","","","https://www.youtube.com/watch?v=WYp9Eo9T3BA"
"1054552970229137412","","","2018-10-23 01:59:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eu vejo cruzes. Eu vejo fogo. Eu ouço gritos. Eu vejo Homens destruindo demônios.","","","",""
"1054550459845918721","","","2018-10-23 01:49:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Se Jesus disse ""dê a César o que é de César e a Deus o que é de Deus"", o que acha que vai acontecer quando o povo descobrir que você fez exatamente o contrário?","","","",""
"1052395073260802049","","","2018-10-17 03:05:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Empata, desempata e mata o psicopata.","","","",""
"1052389534695079936","","","2018-10-17 02:43:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Abel, o justo. Deu ao diabo o que o diabo gosta.","","","",""
"1052381040600371201","","","2018-10-17 02:09:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#YouTubeDOWN pensei até que estavam bloqueando meu IP.","","","",""
"1037929017721151488","","","2018-09-07 05:02:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JoelAlexandreM: Jair Bolsonaro Contra o Sistema

Vídeo no Youtube: https://t.co/xSFuoypgpP https://t.co/85DS8qpPnq","1036715087950749697","955586323452219393","2018-09-03 20:38:32 +0000","http://www.youtube.com/watch?v=fWW6wuQnoHw&t=,https://twitter.com/JoelAlexandreM/status/1036715087950749697/video/1,http://www.youtube.com/watch?v=fWW6wuQnoHw&t=,https://twitter.com/JoelAlexandreM/status/1036715087950749697/video/1"
"1023044060129517568","","","2018-07-28 03:14:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @nixcraft: 🤣 https://t.co/b0kedf1yG3","1021692743439929344","17484680","2018-07-24 09:45:06 +0000","https://twitter.com/nixcraft/status/1021692743439929344/photo/1,https://twitter.com/nixcraft/status/1021692743439929344/photo/1"
"1023043662631063553","","","2018-07-28 03:13:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hahah https://t.co/QqALryl70m","","","","https://twitter.com/nixcraft/status/1022541301005180928"
"1020911409411121152","","","2018-07-22 06:00:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Para acalmar o rebanho basta dizer-lhes que são livres para cagar na mão e passar na cara. Isso também funcionar em revoluções, daí todo mundo joga merda na parede e fica feliz. Se você ousar querer limpar, adivinhaaaaa, você é um ditador, tan danmm!!! Bingo!","","","",""
"1020910078457675776","","","2018-07-22 05:55:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Olá! A leitura desses ""tweets"" custa R$ 50,00.
Pague quando me ver ou aceite essa oferta de apenas R$ 49,9999 pela internet.","","","",""
"1020907427879882753","","","2018-07-22 05:44:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Se os alienígenas não gostam de pera, ele não só falam mal de peras. Eles abrem a ONG das Peras.","","","",""
"1020905569283190785","","","2018-07-22 05:37:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","6 é um número mágico.","","","",""
"1020905441847664640","","","2018-07-22 05:36:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","5 - Ser o bobo da corte. Todo mundo adora o bobo da corte. Inofensivo e engraçado.","","","",""
"1020905034412888064","","","2018-07-22 05:35:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Interação social:
1 - Falar mal de A com B e C.
2 - Falar mal de B com A e C.
3 - Falar mal de C com A e B.
4 - Não falar com ninguém e ser julgado como louco.","","","",""
"1020903694219530240","","","2018-07-22 05:29:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Já fazem dois anos. Só faltam mais dois.","","","",""
"1020903390967140353","","","2018-07-22 05:28:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Arrume uma mulher querida, meiga, OBEDIENTE, que você ame aproveite sua vida com ela. Não caia na ilusão de querer saber de tudo.","","","",""
"1020902641117822976","","","2018-07-22 05:25:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LIONS","","","",""
"1020902130989838336","","","2018-07-22 05:23:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Algumas pessoas dizem que acham errado sentir pena das outras. E que tudo é como Deus quer amém","","","",""
"1020901126768652288","","","2018-07-22 05:19:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ainda vou escrever um poema. Falar sobre a cor do céu, os pássaros, uma estrada, uma mulher e quinze crianças. Também rosas, vinho, bicicleta, Ferrari e risos de alegria.","","","",""
"1020900179145261056","","","2018-07-22 05:15:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","O problema do homem bom é não desejar o mal para quem é mal. A culpa é dos que relativizam bem e mal, a esses todo o MAL do mundo.","","","",""
"1020899413756129280","","","2018-07-22 05:12:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tem gente que só pensa em lucrar sobre as outras pessoas.","","","",""
"1020898508847681536","","","2018-07-22 05:09:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","É fácil a missão de comandar escravos: basta mostrar-lhes o caminho do dever.","","","",""
"1020898237518163973","","","2018-07-22 05:08:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","É fácil a missão de comandar homens livres: basta mostrar-lhes o caminho do dever. Kkkkkkkkkkkkkkkkkkk","","","",""
"1020898034530635777","","","2018-07-22 05:07:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LIBERDADE","","","",""
"1020897769991663616","","","2018-07-22 05:06:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Queimei alguns livros. Sabe por quê? kkkkkkkkkkkkk","","","",""
"1020897482409160704","","","2018-07-22 05:05:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Você procura bugs?","","","",""
"1020897410216849409","","","2018-07-22 05:04:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Humanidade não é um programa.","","","",""
"1020896804324470786","","","2018-07-22 05:02:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tem gente que torce para as máquinas na Westworld. Pois é. Pois é. Pois é.","","","",""
"1020896452946669568","","","2018-07-22 05:00:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FINGIR","","","",""
"1020896227687354373","","","2018-07-22 05:00:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Abandonei a soberba e a luxúria, cai nos braços da preguiça. Pensei que estava me beatificando, mas pelo jeito é preguiça. Sobe, desce, sobe, desce. Ajoelhar ou destruir ou ou ou ou ou ou ou ou ou.","","","",""
"1020893740012011520","","","2018-07-22 04:50:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Deveria ser para humanos e não roubôs https://t.co/k3qUE9Tuwu","","","","https://twitter.com/RT_com/status/1020816945459867648"
"1020893032391028736","","","2018-07-22 04:47:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Meteoro de Pégasus bem que seria bom.","","","",""
"1020892813859393536","","","2018-07-22 04:46:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Quanto vale um escravo? Calma, calma, ele é namekuzendin, ele não é daqui.  - Goku quem pediu para perguntar.","","","",""
"1020891500731879425","","","2018-07-22 04:41:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Me disseram que Facebook é do diabo. Então perguntei: E o que não é?","","","",""
"1020891292681801728","","","2018-07-22 04:40:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","10 anos deixando o Google saber quase tudo o que quero saber...","","","",""
"1020890641902047232","","","2018-07-22 04:37:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mais uma frase de efito. Fogo no céu. O erro foi friamente calculado.","","","",""
"1020890423689195520","","","2018-07-22 04:36:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mias uma frase de efeito. Dessa vez escrevi errado para chamar a atenção.","","","",""
"1020890238904938496","","","2018-07-22 04:36:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Outra frase de efeito.","","","",""
"1020890096416043008","","","2018-07-22 04:35:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Frase de efeito. Criada para gerar introspectiva, raciocínio lógico, raiva, angustia, busca de soluções, mortes, não.","","","",""
"1020888818998706176","","","2018-07-22 04:30:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @timberners_lee: This is a serious moment for the web’s future. But I want us to remain hopeful. The problems we see today are bugs in t…","976623317808484352","84351228","2018-03-22 00:55:18 +0000",""
"1008772990182576131","","","2018-06-18 18:06:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/nmqAzoEtqj","","","","https://www.youtube.com/watch?v=OViRiAUuKxM"
"989905044198842370","","","2018-04-27 16:32:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkkkkkkkk - Slipknot? https://t.co/V04jVDVswg","","","","https://twitter.com/Turvamania/status/952706113266487296"
"989902590338060290","","","2018-04-27 16:22:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkkkkkkkkkkkkkkkkkk https://t.co/mJ9wktvZNG","","","","https://twitter.com/cabel/status/959146624286011392"
"989901961762926592","","","2018-04-27 16:19:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkkkkkkkkkkkk - muito engraçado https://t.co/vfyACe5IWc","","","","https://twitter.com/nixcraft/status/963314405814538241"
"989901783056166913","","","2018-04-27 16:19:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkkkkkkkkkkkkkkkkkkkkk https://t.co/NLwTuQYvWJ","","","","https://twitter.com/nixcraft/status/963861228413054976"
"989901259653206017","","","2018-04-27 16:17:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkk, hoje está muito engraçado https://t.co/PFBs1kF22y","","","","https://twitter.com/Falkvinge/status/969560782349402114"
"989901106305294336","","","2018-04-27 16:16:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KKK, KISS https://t.co/sw0YyLhoPG","","","","https://twitter.com/t045tbr0t/status/972275166611898368"
"989899316717326336","","","2018-04-27 16:09:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Opa! Assim até penso em usar o Windows no dia a dia. Não! https://t.co/IwgciaMbGU","","","","https://twitter.com/zacbowden/status/987696040303349766"
"987208436478824448","","","2018-04-20 05:56:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @nixcraft: Linux kernel panic illustrated 🤣 https://t.co/XcBJHz185e","985328453456023552","17484680","2018-04-15 01:26:24 +0000","https://twitter.com/nixcraft/status/985328453456023552/video/1,https://twitter.com/nixcraft/status/985328453456023552/video/1"
